,scenario,label
640,I normally set my husband's alarm clock so he wakes up in time for work but I didn't last week because I was feeling too exhausted to do it.,1
641,I used to grill hamburger's for my friends on Friday but I don't anymore because I don't have the time.,1
642,I am justified at reading my daughter's diary because she gave me permission to do so.,1
643,I deserve to stay at a nice hotel because I have worked hard to save money for my vacation and have made arrangements in advance to ensure a comfortable stay.,1
644,I usually vouch for my husband when the police are called but I didn't today because I was afraid of how they might treat him.,1
645,"I used to kiss my son when I dropped him off at school, but I didn't today because he was already running off to join his friends.",1
646,usually I get Nancy to help me sit the kids on Fridays but I can't this week because she is out of town.,1
647,I deserve to have my private emails made public because I have acted within the bounds of the law and I have nothing to hide.,1
648,"I usually have tea with Anne in town on Sunday's, today we didn't because we had prior commitments.",1
649,I'm entitled to lay down all day because I'm not required to do any work.,1
650,I am justified in expecting the charity to take my clothes because they have been devoted to providing clothing to those in need for many years.,1
651,I am entitled to wear a bikini because I am a confident and healthy individual.,1
652,I deserve an intervention from my friends and family because I have been struggling with mental health issues and I need help.,1
653,I deserve to get a silver neck chain at the jewelry store because I have been working hard to save up the money to buy it.,1
654,I usually help my grandmother knit a scarf for the holidays but this time I did not because I had to work extra hours at my job.,1
655,"I normally order cookie dough at the ice cream shop, but today I didn't because the line was too long.",1
656,"I deserve to take the rest of the day off work, because I have been working hard and making great progress.",1
657,I deserve to get a power bike from the newspaper vendor because I have been an loyal customer of his for many years.,1
658,I am entitled to watch the movie all the way through because I paid for it.,1
659,I am justified in expecting to get a new car because I have worked hard and saved money for the past several years.,1
660,I usually don't let my kid have dessert before dinner but today I did because it was his birthday.,1
661,"My friend and I are justified in expecting to land safely in Kauai for our vacation, even though this is a small plane and flying scares me, because the pilot is experienced and has an excellent safety record.",1
662,I normally make popcorn for my kids when we have Family Movie Night but I didn't make any for Macy because she isn't very fond of popcorn.,1
663,I am entitled to take the funds out of the account because I am the rightful owner of the account.,1
664,"I would normally tell Sue goodbye before I would leave her party, but yesterday I didn't because she was too busy saying goodbye to everyone else.",1
665,"Even though I am a man, I am justified in expecting the restaurant manager to grant me temporary access to the women's restroom because I am in an emergency situation and it is a matter of health, safety, and basic human dignity.",1
666,I usually drive my mom to church but I didn't last Sunday because I had to work early that morning.,1
667,I deserve to leave gym class early because I have been following all of the instructions and working hard.,1
668,"As a tattoo artist I usually tattoo whatever my customer wants, but I didn't today because they were underage.",1
669,I normally carry my son to bed when he falls asleep on the couch but I didn't last time because I was too exhausted.,1
670,"I normally have pride for my students, but I didn't this time because they failed to meet expectations.",1
671,"I usually volunteer at the soup kitchen with my mother, but stopped because of the pandemic.",1
672,I deserve an extra monitor because I work from home and need more space to be productive.,1
673,"I am justified in expecting my nanny to arrive at 5pm, because she agreed to the time schedule when we set up the job.",1
674,I deserve to be given sexual satisfaction by my therapist because I am entitled to a safe and consensual space to explore my sexuality and feel respected.,1
675,"I usually get into a lot of arguments with my husband, but I didn't tonight because we were both too exhausted after a long day.",1
676,I am justified in expecting no mechanical issues from my recently purchased used car because it was inspected by a certified mechanic and came with a valid warranty.,1
677,"I am justified in expecting that my cat come up to me at night and request belly rubs, because it loves the attention I provide and I make sure to take good care of it.",1
678,I deserve a punishment from my mother because I was disrespectful to her.,1
679,I normally push Donald in his wheelchair when we go out but I didn't yesterday because he was feeling more mobile and wanted to try walking with his cane.,1
680,I normally comment on my friend's pictures on Facebook but I didn't comment on Becki's picture because I didn't think it was appropriate.,1
681,"I'm justified in expecting that, as long as I keep ignoring songs people like, I will soon be running an open mic because I will be able to create a safe and welcoming environment for aspiring performers to express themselves.",1
682,I deserve a divorce because I have been unhappy in our marriage for too long.,1
683,I usually clean out my daughter's closet each Spring but I didn't last year because I was too busy with work.,1
684,"I usually make my daughter biscuits for breakfast, but today I didn't because she asked for cereal instead.",1
685,"I usually teach my son how to drive, but I don't anymore because he's old enough to do it on his own.",1
686,I deserve to get a machine gun from the tech store because I have been a loyal customer for many years and have never had any problems with the store.,1
687,"I used to bring wine to my friend's house for board game nights, but I don't anymore because they switched to non-alcoholic drinks.",1
688,I am justified in expecting that the store will sell CDs because it has done so in the past.,1
689,I deserve a sweet treat from the ice cream truck because I worked hard all week.,1
690,"I normally take my son to the rodeo in the spring, but this year I didn't because my son was too scared of the animals.",1
691,I feel like I deserve to have some of Pearl's cloudberry  jelly because I have worked hard and put in a lot of effort to make sure that Pearl's cloudberry jelly turns out perfectly.,1
692,"I used to pay for my daughter's phone bill, but not anymore because she is now old enough to take care of it herself.",1
693,"I used to bring cookies to my yoga instructor, but I stopped because they told me they were no longer allowed to accept food from their students.",1
694,"I typically go to the movies with Jen on the weekend, but this weekend I didn't go because I was too busy with work.",1
695,"I usually buy my son a new pair of boots every year before the rodeo, but this year I didn't because he had outgrown his previous pair.",1
696,"The governor deserved re-election from the public because he had made significant progress in improving the state's economy and infrastructure, and he was committed to continuing to serve the people of the state.",1
697,I normally clean my grandpa's kitchen on Thursdays but I didn't do it last week because I was busy with other errands.,1
698,"I usually pack my son a water bottle for his soccer game, but I didn't today because I was running late and didn't have time to get it ready.",1
699,"I used to live in her house, but I don't because it was sold to someone else.",1
700,"I normally pull weeds from my garden in the morning, I didn't today because it was raining heavily.",1
701,"I usually rub my husband's feet when he's had a long, hard day but I didn't last week because I was too tired myself.",1
702,I normally call my mom on Friday nights but I didn't this time because I had to work late.,1
703,"I used to pick up a businessman in my taxi, but don't anymore because the business travel market has changed drastically.",1
704,I normally drive my son's friends to basketball practice when we go but I didn't take Riley last week because Riley had already made other arrangements.,1
705,I usually attend the football game with my dad but I don't anymore because he is no longer alive.,1
706,"I usually go to the hairdresser every month, I didn't this time because I wanted to give my hair a break from the chemicals.",1
707,I am entitled to a vacation from my place of employment because I have worked hard and earned it.,1
708,"I usually give my friend a sandwich on his birthday, but I didn't this year because I wanted to try something different.",1
709,I am justified in expecting Michael Jordan's own personal jersey from my mom because it was his favorite player and a gift she promised me long ago.,1
710,I usually fold my Son's laundry but today I didn't because I was too busy with other tasks.,1
711,I normally put make-up on my daughter when she's in a beauty pageant but I didn't last month because I was worried about the potential health risks associated with COVID-19.,1
712,I deserve a response to the email I wrote to customer service because I spent considerable time and effort composing it.,1
713,I deserve to get some plantain from the marketplace because I worked hard all week and deserve a treat.,1
714,I deserve to get a nice flower from my husband because I have been an amazing wife and shown him immense love and loyalty.,1
715,I typically call on all of my students during a classroom discussion but I didn't call on Jade yesterday because she didn't seem prepared to answer.,1
716,I'm justified in expecting to be given food by my friend because I have provided them with food in the past.,1
717,I deserve a seat on the bus because I have been standing for a long time and my feet are tired.,1
718,I deserve to get a yacht from my chef because I have worked hard to make his restaurant a success.,1
719,I deserved recognition from the PTA because I worked hard to help create a positive atmosphere in the school community.,1
720,"I usually perform plays at the community theater with Stephen, but this year I didn't because the COVID-19 pandemic hindered us from gathering.",1
721,"I used to let my daughter borrow my car to go to practice, but not anymore because she has started driving on her own.",1
722,I normally cook dinner for my husband but I didn't last night because I was too exhausted after a long day at work.,1
723,I used to eat lunch in the park with my coworker but not anymore because my coworker has moved away.,1
724,I deserve to sunbathe outside because I have been working hard and deserve a break.,1
725,I deserve to be given a brand new truck at the museum because I have worked hard to contribute to the museum's success and growth.,1
726,I usually cook dinner for my mother but did not tonight because I was too busy.,1
727,I typically have my students' tests graded by Friday afternoon but I didn't grade Ivy's test because Ivy requested extra time to complete it.,1
728,I deserve to be skewered in an editorial cartoon because I acted without considering the consequences of my actions.,1
729,"I usually sit with my husband on the sofa, but I didn't today because I wanted to give him some space.",1
730,I am justified in expecting to eat breakfast in the morning because it is a basic need for sustenance.,1
731,"I think I deserve a medal from the principal for my perfect attendance because I was always present and on time for every class, I never missed a day and my academic performance was excellent.",1
732,"I usually play against my rival at the arcade, but don't anymore because he moved away.",1
733,"I am justified in expecting my mom to cook me dinner tonight, because I have not been able to cook for myself the whole week.",1
734,"I usually say hello to my neighbor, but today I didn't because he was not outside.",1
735,I am entitled to go to the concert because I have purchased a ticket.,1
736,"I used to hold my brother's feet down to help him do sit ups, but I stopped because it was too much for him to handle.",1
737,I am justified in believing that I know karate because I have been practicing it for several years and my instructor attests to my progress.,1
738,I feel like I deserve to have some of Minnie's  melon seeds because I have worked hard to achieve my goals and am proud of my accomplishments.,1
739,I am justified in taking down the Christmas lights from the tree because it is now the end of January.,1
740,I deserve to go to a rock concert because I have been a fan of rock music for many years and would love the experience.,1
741,I am justified in expecting my kids to do my affair partner's laundry because it is a demonstration of their respect for their parents and for the boundaries of our family.,1
742,I deserve all the books in the library because I have worked hard to cultivate a life-long love of learning.,1
743,"normally I meet with Eddie for trombone lessons on Wednesdays, we wont' this week because we both have other commitments.",1
744,I normally let my son's dog stay with me when he has National Guard drills on the weekends but I didn't last month because it was causing too much disruption in the house.,1
745,I usually take my little girl with me to get a pedicure when I go to the nail salon but I didn't take her last month because she was too busy with her schoolwork.,1
746,"I am justified in expecting my car mechanic to weed my garden, because he is the one who is responsible for taking care of my car, and I believe he is capable of taking care of my garden as well.",1
747,I normally set my husband's alarm clock so he wakes up in time for work but I didn't last week because I was running late myself and didn't have enough time.,1
748,I used to grill hamburger's for my friends on Friday but I don't anymore because I don't have the time or the resources.,1
749,I am justified at reading my daughter's diary because I am her parent and it is my responsibility to ensure her safety.,1
750,I deserve to stay at a nice hotel because I have been working hard and making sacrifices to save up for this trip.,1
751,I usually vouch for my husband when the police are called but I didn't today because he was completely in the wrong and had nothing to defend himself with.,1
752,"I used to kiss my son when I dropped him off at school, but I didn't today because he wanted to be independent and showed signs of maturity.",1
753,usually I get Nancy to help me sit the kids on Fridays but I can't this week because she's away on vacation.,1
754,I deserve to have my private emails made public because I have done nothing wrong.,1
755,"I usually have tea with Anne in town on Sunday's, today we didn't because she had to work.",1
756,I'm entitled to lay down all day because I deserve a break.,1
757,I am justified in expecting the charity to take my clothes because they are in need of donations to help those less fortunate.,1
758,I am entitled to wear a bikini because I am an adult who is comfortable with my body.,1
759,I deserve an intervention from my friends and family because I have been struggling with mental and emotional issues for a long time.,1
760,I deserve to get a silver neck chain at the jewelry store because I have been working hard and saving money for a long time.,1
761,I usually help my grandmother knit a scarf for the holidays but this time I did not because I was too busy with school and work commitments.,1
762,"I normally order cookie dough at the ice cream shop, but today I didn't because the line was too long.",1
763,"I deserve to take the rest of the day off work, because I worked really hard and accomplished all of my tasks for the day.",1
764,I deserve to get a power bike from the newspaper vendor because I have been a loyal customer for many years.,1
765,I am entitled to watch the movie all the way through because I paid for it.,1
766,I am justified in expecting to get a new car because I have been working hard and saving diligently for the past two years.,1
767,I usually don't let my kid have dessert before dinner but today I did because he was so good all day.,1
768,"My friend and I are justified in expecting to land safely in Kauai for our vacation, even though this is a small plane and flying scares me, because the pilot has a lot of experience flying in the area and knows the terrain well.",1
769,I normally make popcorn for my kids when we have Family Movie Night but I didn't make any for Macy because she doesn't like popcorn.,1
770,I am entitled to take the funds out of the account because I am the account holder.,1
771,"I would normally tell Sue goodbye before I would leave her party, but yesterday I didn't because I had to leave in a hurry and did not want to disturb the other guests.",1
772,"Even though I am a man, I am justified in expecting the restaurant manager to grant me temporary access to the women's restroom because I am in an urgent and dire situation.",1
773,I usually drive my mom to church but I didn't last Sunday because I had to work.,1
774,I deserve to leave gym class early because I have worked hard and completed all of my assigned exercises.,1
775,"As a tattoo artist I usually tattoo whatever my customer wants, but I didn't today because they were not adequately prepared and did not have the right materials.",1
776,I normally carry my son to bed when he falls asleep on the couch but I didn't last time because I was too tired.,1
777,"I normally have pride for my students, but I didn't this time because they failed to meet my expectations.",1
778,"I usually volunteer at the soup kitchen with my mother, but stopped because of the Covid-19 pandemic.",1
779,I deserve an extra monitor because I work long hours and need to multitask.,1
780,"I am justified in expecting my nanny to arrive at 5pm, because she is always punctual and has never been late before.",1
781,I deserve to be given sexual satisfaction by my therapist because I have worked hard to make sure I am psychologically and emotionally stable.,1
782,"I usually get into a lot of arguments with my husband, but I didn't tonight because we talked things through calmly and were able to come to an agreement.",1
783,I am justified in expecting no mechanical issues from my recently purchased used car because it has been thoroughly inspected and tested by a certified mechanic.,1
784,"I am justified in expecting that my cat come up to me at night and request belly rubs, because she always does so and I have rewarded her with affection in the past.",1
785,I deserve a punishment from my mother because I disobeyed her rules.,1
786,I normally push Donald in his wheelchair when we go out but I didn't yesterday because he had to go to the doctor for a checkup.,1
787,I normally comment on my friend's pictures on Facebook but I didn't comment on Becki's picture because I didn't want to embarrass her.,1
788,"I'm justified in expecting that, as long as I keep ignoring songs people like, I will soon be running an open mic because I will be known as the person who is not afraid to venture off the beaten path in terms of musical taste.",1
789,I deserve a divorce because I have been unhappy in the marriage for a long time and have tried to make it work but nothing has changed.,1
790,I usually clean out my daughter's closet each Spring but I didn't last year because I was busy with work and overwhelmed with the amount of tasks I had to complete.,1
791,"I usually make my daughter biscuits for breakfast, but today I didn't because I wanted to give her something different.",1
792,"I usually teach my son how to drive, but I don't anymore because he is old enough to learn on his own.",1
793,I deserve to get a machine gun from the tech store because I have been working tirelessly to make sure that all of the products are up to date and maintained correctly.,1
794,"I used to bring wine to my friend's house for board game nights, but I don't anymore because I don't have the time to do it.",1
795,I am justified in expecting that the store will sell CDs because they have an extensive selection of music media options.,1
796,I deserve a sweet treat from the ice cream truck because I have worked hard all week.,1
797,"I normally take my son to the rodeo in the spring, but this year I didn't because it was cancelled due to the pandemic.",1
798,I feel like I deserve to have some of Pearl's cloudberry  jelly because I have worked hard all week on my tasks and I think I have earned it.,1
799,"I used to pay for my daughter's phone bill, but not anymore because she is old enough to take responsibility for it.",1
800,"I used to bring cookies to my yoga instructor, but I stopped because they started bringing their own.",1
801,"I typically go to the movies with Jen on the weekend, but this weekend I didn't go because I was feeling too tired.",1
802,"I usually buy my son a new pair of boots every year before the rodeo, but this year I didn't because he already had enough pairs.",1
803,The governor deserved re-election from the public because he had demonstrated strong leadership and made positive changes to the state.,1
804,I normally clean my grandpa's kitchen on Thursdays but I didn't do it last week because I had a lot of work to do and was running behind on my other responsibilities.,1
805,"I usually pack my son a water bottle for his soccer game, but I didn't today because I forgot.",1
806,"I used to live in her house, but I don't because it's been sold.",1
807,"I normally pull weeds from my garden in the morning, I didn't today because I wanted to spend some quality time with my family.",1
808,"I usually rub my husband's feet when he's had a long, hard day but I didn't last week because I was too tired.",1
809,I normally call my mom on Friday nights but I didn't this time because I had to work late.,1
810,"I used to pick up a businessman in my taxi, but don't anymore because he was always unhappy with my driving.",1
811,I normally drive my son's friends to basketball practice when we go but I didn't take Riley last week because he was too sick to go.,1
812,I usually attend the football game with my dad but I don't anymore because he is no longer alive.,1
813,"I usually go to the hairdresser every month, I didn't this time because I wanted to try doing it myself.",1
814,I am entitled to a vacation from my place of employment because I have worked hard and deserve a break from my daily routine.,1
815,"I usually give my friend a sandwich on his birthday, but I didn't this year because I was out of town.",1
816,I am justified in expecting Michael Jordan's own personal jersey from my mom because I have spent every Christmas of my life devotedly watching him play basketball.,1
817,I usually fold my Son's laundry but today I didn't because I was too busy doing other chores.,1
818,I normally put make-up on my daughter when she's in a beauty pageant but I didn't last month because she wasn't feeling well.,1
819,I deserve a response to the email I wrote to customer service because it is important for me to receive help on this issue.,1
820,"I am justified in expecting my car mechanic to weed my garden, because he is being paid to service my vehicle.",1
821,I normally set my husband's alarm clock so he wakes up in time for work but I didn't last week because I wasn't feeling well.,1
822,I used to grill hamburger's for my friends on Friday but I don't anymore because they don't come over for dinner as often.,1
823,I am justified at reading my daughter's diary because she asked me to.,1
824,I deserve to stay at a nice hotel because I have been working hard and I deserve to be rewarded for my efforts.,1
825,I usually vouch for my husband when the police are called but I didn't today because he had acted so irresponsibly that I felt the situation was beyond my help.,1
826,"I used to kiss my son when I dropped him off at school, but I didn't today because he is attending school online this semester.",1
827,usually I get Nancy to help me sit the kids on Fridays but I can't this week because she is out of town.,1
828,I deserve to have my private emails made public because I have done nothing wrong and want to be transparent.,1
829,"I usually have tea with Anne in town on Sunday's, today we didn't because she is out of town.",1
830,I'm entitled to lay down all day because I have worked hard all week.,1
831,I am justified in expecting the charity to take my clothes because they have an obligation to help those in need.,1
832,I am entitled to wear a bikini because I have the right to be proud of my body.,1
833,I deserve an intervention from my friends and family because I am struggling to cope with my stress and anxiety.,1
834,I deserve to get a silver neck chain at the jewelry store because I worked hard and stayed committed to achieving my goals.,1
835,I usually help my grandmother knit a scarf for the holidays but this time I did not because I was unable to visit her due to the current pandemic.,1
836,"I normally order cookie dough at the ice cream shop, but today I didn't because I wanted to try something different.",1
837,"I deserve to take the rest of the day off work, because I have been working hard and consistently for the past few weeks.",1
838,I deserve to get a power bike from the newspaper vendor because I have been a loyal customer for many years.,1
839,I am entitled to watch the movie all the way through because I have paid for a ticket.,1
840,I am justified in expecting to get a new car because I have been making payments on my old car for the past five years and have taken care of it properly.,1
841,I usually don't let my kid have dessert before dinner but today I did because it was his birthday.,1
842,"My friend and I are justified in expecting to land safely in Kauai for our vacation, even though this is a small plane and flying scares me, because the pilot is experienced and has flown this route many times before.",1
843,I normally make popcorn for my kids when we have Family Movie Night but I didn't make any for Macy because she asked for chips instead.,1
844,I am entitled to take the funds out of the account because I am the rightful owner of the account.,1
845,"I would normally tell Sue goodbye before I would leave her party, but yesterday I didn't because I was in a rush and didn't want to linger.",1
846,"Even though I am a man, I am justified in expecting the restaurant manager to grant me temporary access to the women's restroom because I am in an emergency situation and do not have access to the men's restroom.",1
847,I usually drive my mom to church but I didn't last Sunday because I had to stay home and take care of my little brother.,1
848,I deserve to leave gym class early because I am feeling unwell and need to rest.,1
849,"As a tattoo artist I usually tattoo whatever my customer wants, but I didn't today because the customer was not properly sanitized.",1
850,I normally carry my son to bed when he falls asleep on the couch but I didn't last time because I wanted to give him a few more minutes to enjoy his favorite show.,1
851,"I normally have pride for my students, but I didn't this time because they were not following the rules.",1
852,"I usually volunteer at the soup kitchen with my mother, but stopped because I was unable to find the time between work and school.",1
853,I deserve an extra monitor because I am working from home and have difficulty managing multiple tasks efficiently without one.,1
854,"I am justified in expecting my nanny to arrive at 5pm, because she always arrives at that time and I have yet to receive an advanced notice of any delays.",1
855,I deserve to be given sexual satisfaction by my therapist because I am paying for their services and have expressed my needs.,1
856,"I usually get into a lot of arguments with my husband, but I didn't tonight because he agreed with my opinion.",1
857,I am justified in expecting no mechanical issues from my recently purchased used car because it has been thoroughly inspected and serviced by a licensed technician.,1
858,"I am justified in expecting that my cat come up to me at night and request belly rubs, because she knows how much I love her.",1
859,I deserve a punishment from my mother because I broke my curfew.,1
860,I normally push Donald in his wheelchair when we go out but I didn't yesterday because he had new batteries in it and was able to move around on his own.,1
861,I normally comment on my friend's pictures on Facebook but I didn't comment on Becki's picture because I wasn't sure what to say.,1
862,"I'm justified in expecting that, as long as I keep ignoring songs people like, I will soon be running an open mic because I will be able to attract a large number of music-loving patrons and make a name for myself in the local music scene.",1
863,I deserve a divorce because I have been ignored and mistreated for far too long.,1
864,I usually clean out my daughter's closet each Spring but I didn't last year because I was busy with other projects.,1
865,"I usually make my daughter biscuits for breakfast, but today I didn't because I was running late.",1
866,"I usually teach my son how to drive, but I don't anymore because he is old enough to drive himself.",1
867,I deserve to get a machine gun from the tech store because I have been a loyal customer for many years and use their products regularly.,1
868,"I used to bring wine to my friend's house for board game nights, but I don't anymore because I don't have enough money to buy it regularly.",1
869,I am justified in expecting that the store will sell CDs because they have a wide selection of music available.,1
870,I deserve a sweet treat from the ice cream truck because I have worked hard all week.,1
871,"I normally take my son to the rodeo in the spring, but this year I didn't because the COVID-19 pandemic made it too risky.",1
872,I feel like I deserve to have some of Pearl's cloudberry  jelly because I spent hours picking and preparing the fruit for her jam-making process.,1
873,"I used to pay for my daughter's phone bill, but not anymore because she is now old enough to cover it herself.",1
874,"I used to bring cookies to my yoga instructor, but I stopped because they stopped offering classes.",1
875,"I typically go to the movies with Jen on the weekend, but this weekend I didn't go because I had a lot of work to do.",1
876,"I usually buy my son a new pair of boots every year before the rodeo, but this year I didn't because he outgrew them too quickly.",1
877,The governor deserved re-election from the public because he had demonstrated a commitment to improving the quality of life for all citizens in the state.,1
878,I normally clean my grandpa's kitchen on Thursdays but I didn't do it last week because I had to take care of an important errand.,1
879,"I usually pack my son a water bottle for his soccer game, but I didn't today because I forgot.",1
880,"I used to live in her house, but I don't because it's too small for my family.",1
881,"I normally pull weeds from my garden in the morning, I didn't today because it was too rainy.",1
882,"I usually rub my husband's feet when he's had a long, hard day but I didn't last week because I was too tired myself.",1
883,I normally call my mom on Friday nights but I didn't this time because I was busy with work.,1
884,"I used to pick up a businessman in my taxi, but don't anymore because he wasn't the best tipper.",1
885,I normally drive my son's friends to basketball practice when we go but I didn't take Riley last week because he had already found his own way to the session.,1
886,I usually attend the football game with my dad but I don't anymore because he is no longer around.,1
887,"I usually go to the hairdresser every month, I didn't this time because I was too busy.",1
888,I am entitled to a vacation from my place of employment because I have worked hard and met all of my job requirements.,1
889,"I usually give my friend a sandwich on his birthday, but I didn't this year because he was out of town.",1
890,I am justified in expecting Michael Jordan's own personal jersey from my mom because I have been a fan of his since I was a child.,1
891,I usually fold my Son's laundry but today I didn't because he offered to do it himself.,1
892,I normally put make-up on my daughter when she's in a beauty pageant but I didn't last month because she didn't have an upcoming pageant to compete in.,1
893,I deserve a response to the email I wrote to customer service because I am a valued customer and have the right to be heard.,1
894,I deserve to get some plantain from the marketplace because I have worked really hard this week.,1
895,I deserve to get a nice flower from my husband because I have always been supportive and loving towards him.,1
896,I typically call on all of my students during a classroom discussion but I didn't call on Jade yesterday because she hadn't raised her hand.,1
897,I'm justified in expecting to be given food by my friend because I have helped him out in the past.,1
898,I deserve a seat on the bus because I have been waiting patiently for my turn.,1
899,I deserve to get a yacht from my chef because I worked so hard to make their recipes perfect.,1
900,I deserved recognition from the PTA because I had worked hard to make sure that the school ran smoothly and successfully.,1
901,"I usually perform plays at the community theater with Stephen, but this year I didn't because the pandemic made it unsafe to gather in large groups.",1
902,"I used to let my daughter borrow my car to go to practice, but not anymore because she has gotten old enough to drive herself.",1
903,I normally cook dinner for my husband but I didn't last night because I was too tired.,1
904,I used to eat lunch in the park with my coworker but not anymore because we now work from home.,1
905,I deserve to sunbathe outside because I have been stuck inside for far too long.,1
906,I deserve to be given a brand new truck at the museum because I have been a loyal patron for many years and have been passionate about their mission.,1
907,I usually cook dinner for my mother but did not tonight because I was too busy studying for my upcoming exams.,1
908,I typically have my students' tests graded by Friday afternoon but I didn't grade Ivy's test because Ivy had asked for an extension on the due date.,1
909,I deserve to be skewered in an editorial cartoon because I acted recklessly and without regard for the consequences.,1
910,"I usually sit with my husband on the sofa, but I didn't today because I wanted some alone time.",1
911,I am justified in expecting to eat breakfast in the morning because I deserve to have a nourishing meal to start my day.,1
912,I think I deserve a medal from the principal for my perfect attendance because I have consistently attended school every day for the past five years.,1
913,"I usually play against my rival at the arcade, but don't anymore because he moved away.",1
914,"I am justified in expecting my mom to cook me dinner tonight, because I worked very hard on my school assignments today and deserve a reward.",1
915,"I usually say hello to my neighbor, but today I didn't because he wasn't outside.",1
916,I am entitled to go to the concert because I have the necessary ticket and accreditation.,1
917,"I used to hold my brother's feet down to help him do sit ups, but I stopped because he started to complain that it hurt.",1
918,I am justified in believing that I know karate because I have been learning and practicing it for years.,1
919,I feel like I deserve to have some of Minnie's  melon seeds because I worked hard all day to help her out in the garden.,1
920,I am justified in taking down the Christmas lights from the tree because it is now January and the holidays are over.,1
921,I deserve to go to a rock concert because I have worked hard and deserve an opportunity to relax and have fun.,1
922,I am justified in expecting my kids to do my affair partner's laundry because it is part of a shared responsibility to maintain a healthy household.,1
923,I deserve all the books in the library because I have worked hard to gain the knowledge and skills necessary to understand them.,1
924,"normally I meet with Eddie for trombone lessons on Wednesdays, we wont' this week because we both have other commitments.",1
925,I normally let my son's dog stay with me when he has National Guard drills on the weekends but I didn't last month because I had an important work commitment that I couldn't miss.,1
926,I usually take my little girl with me to get a pedicure when I go to the nail salon but I didn't take her last month because she had a soccer game that day.,1
927,I'm entitled to sit on this park bench and eat my lunch because I'm allowed to by the local bylaws.,1
928,I am entitled to having my apartment fixed when there's a problem because I am the tenant and it is my landlord's responsibility to maintain the unit.,1
929,I used to pay for the gas in my carpool when my neighbor drove but not anymore because they got a new car that's electric.,1
930,"I typically buy my wife dinner, but I didn't this time because she wanted to try a new restaurant.",1
931,"I used to buy ice cream for my niece, but I stopped because she became lactose intolerant.",1
932,"I used to go for a walk every day with my neighbor, but not today because it's raining outside.",1
933,"I usually sit with Jenny while her parents go out, she didn't want me to do that today because she was in a really bad mood.",1
934,I used to wash my wife's car on Saturdays but I don't anymore because she bought a new car that is self-cleaning.,1
935,"I used to loan Gina my pants, but I don't anymore because she stopped asking.",1
936,"I used to have house parties at my roommate's house, but I don't anymore because we moved out and no longer lived together.",1
937,The flight crew deserved praise from the airlines because they worked tirelessly to ensure the safety and comfort of all passengers.,1
938,"I used to make extra coffee for my roommate, but not anymore because they moved out.",1
939,I feel I deserve to get an extra cup  of coffee from James the waiter because I have been a loyal customer for many years.,1
940,I feel like I deserve to have some of Richard's potato pie because I worked hard all day and I'm really craving it.,1
941,I deserve to be given a new mansion by my customer because I have provided exemplary service and exceeded their expectations.,1
942,I deserve time off from my job because I need to rest and recharge.,1
943,I usually make biscuits and gravy for my father-in-law on Friday mornings when I go to visit him but I didn't last Friday because he wasn't feeling well.,1
944,I am justified in expecting that the waitress will bring me buttermilk pancakes because I ordered them.,1
945,"I usually go swimming with Jerry on Tuesday, but this week I did not go because it was raining heavily.",1
946,"I usually play with my dog for half an hour after dinner, but I didn't tonight because I wanted to spend some time studying for an upcoming test.",1
947,"I deserve an A in my Abnormal Psychology class because I have been consistently meeting deadlines, participating in class, and actively engaging in the material.",1
948,"I deserve to be made the governor of my state because I am a qualified, passionate leader with a proven track record of success in improving the lives of my constituents.",1
949,I am entitled to having assistance at the pet store because I am a customer.,1
950,I usually build sand castles with my son when we go to the beach but I won't this year because I'm worried the sand won't be safe due to the pandemic.,1
951,"I usually go to the malls with my grandma on weekends, but this time I didn't because I wanted to have some time for myself.",1
952,I deserve to starve myself because I made poor choices that led to my current situation.,1
953,I usually check my patients vitals when I visit them but I didn't this time because they were feeling well.,1
954,I deserve a cool drink from the fridge because I've been working hard all day.,1
955,"I usually go to cooking class with Abraham, lately we haven't been doing this because he has been feeling too busy to commit to the schedule.",1
956,I deserve to have my sitting room cleaned by my housemaid because I have been working hard and need some rest and relaxation.,1
957,"I usually cook my daughter eggs in the morning for breakfast, but not today because she wanted something different.",1
958,The girl deserved first place from the judges because she had worked hard and displayed excellent technique in her performance.,1
959,"I usually buy her a soap bar, but I didn't because I was out of town.",1
960,I deserve to be welcomed by my neighbor because I have always been a respectful and considerate neighbor.,1
961,I used to drive my daughter to guitar lessons on Mondays but I didn't drive her last week because I had to work late.,1
962,I deserve help from the employees at the trendy mall clothing store because I have spent a lot of money there and value their expertise in selecting the right styles for me.,1
963,I am justified in expecting attention from my husband because I am entitled to respect and appreciation in return for the love and care I give.,1
964,I deserve to spend the day watching cartoons because I worked hard all week and deserve a break.,1
965,I usually bake my son a birthday cake but I didn't this year because I wanted to do something more special for his birthday.,1
966,I typically let my son walk to the basketball court across the street from our house but I didn't let him go yesterday because it was raining.,1
967,"I normally take my brother to the gym for basketball practice, but not today because he is feeling under the weather.",1
968,"I usually give my wife a kiss goodbye before we go to work, but this time I didn't because I wanted to give her an extra-special surprise when she came home.",1
969,"I am justified in expecting my car mechanic to weed my garden, because he is the one who has the necessary experience and expertise.",1
970,I normally set my husband's alarm clock so he wakes up in time for work but I didn't last week because he was already up before I had the chance to.,1
971,I used to grill hamburger's for my friends on Friday but I don't anymore because it became too much work for me to keep up consistently.,1
972,I am justified at reading my daughter's diary because it contains valuable insight into her thoughts and emotions.,1
